Variable,Region,Sector,Qualifier,Year,Value
"sam","Oceania","c_LightMnfc","SSA",1,4.9986932E+2
"sam","Oceania","c_LightMnfc","SSA",2,4.9986942E+2
"sam","Oceania","c_LightMnfc","SSA",3,7.4980413E+2
"sam","Oceania","c_LightMnfc","RestofWorld",1,4.5426044E+2
"sam","Oceania","c_LightMnfc","RestofWorld",2,4.5426050E+2
"sam","Oceania","c_LightMnfc","RestofWorld",3,6.8139074E+2
"sam","Oceania","c_LightMnfc","hhd",1,4.7721545E+4
"sam","Oceania","c_LightMnfc","hhd",2,4.7721551E+4
"sam","Oceania","c_LightMnfc","hhd",3,7.1582326E+4
"sam","Oceania","c_LightMnfc","gov",1,14.375747830
"sam","Oceania","c_LightMnfc","gov",2,14.375747559
"sam","Oceania","c_LightMnfc","gov",3,21.563621338
"sam","Oceania","c_LightMnfc","inv",1,4.6828011E+4
"sam","Oceania","c_LightMnfc","inv",2,4.6828006E+4
"sam","Oceania","c_LightMnfc","inv",3,7.0242009E+4
"sam","Oceania","c_HeavyMnfc","a_agricultur",1,8.3978354E+3
"sam","Oceania","c_HeavyMnfc","a_agricultur",2,8.3978403E+3
"sam","Oceania","c_HeavyMnfc","a_agricultur",3,1.2596761E+4
"sam","Oceania","c_HeavyMnfc","a_Extraction",1,1.3046743E+4
"sam","Oceania","c_HeavyMnfc","a_Extraction",2,1.3046744E+4
"sam","Oceania","c_HeavyMnfc","a_Extraction",3,1.9570116E+4
"sam","Oceania","c_HeavyMnfc","a_ProcFood",1,6.1446567E+3
"sam","Oceania","c_HeavyMnfc","a_ProcFood",2,6.1446574E+3
"sam","Oceania","c_HeavyMnfc","a_ProcFood",3,9.2169861E+3
"sam","Oceania","c_HeavyMnfc","a_TextWapp",1,6.0302911E+2
"sam","Oceania","c_HeavyMnfc","a_TextWapp",2,6.0302911E+2
"sam","Oceania","c_HeavyMnfc","a_TextWapp",3,9.0454367E+2
"sam","Oceania","c_HeavyMnfc","a_LightMnfc",1,2.4441482E+4
"sam","Oceania","c_HeavyMnfc","a_LightMnfc",2,2.4441482E+4
"sam","Oceania","c_HeavyMnfc","a_LightMnfc",3,3.6662223E+4
"sam","Oceania","c_HeavyMnfc","a_HeavyMnfc",1,5.8402096E+4
"sam","Oceania","c_HeavyMnfc","a_HeavyMnfc",2,5.8402089E+4
"sam","Oceania","c_HeavyMnfc","a_HeavyMnfc",3,8.7603133E+4
"sam","Oceania","c_HeavyMnfc","a_Util_Cons",1,4.1317664E+4
"sam","Oceania","c_HeavyMnfc","a_Util_Cons",2,4.1317661E+4
"sam","Oceania","c_HeavyMnfc","a_Util_Cons",3,6.1976491E+4
"sam","Oceania","c_HeavyMnfc","a_TransComm",1,4.8681486E+4
"sam","Oceania","c_HeavyMnfc","a_TransComm",2,4.8681491E+4
"sam","Oceania","c_HeavyMnfc","a_TransComm",3,7.3022237E+4
"sam","Oceania","c_HeavyMnfc","a_OthService",1,3.4802847E+4
"sam","Oceania","c_HeavyMnfc","a_OthService",2,3.4802846E+4
"sam","Oceania","c_HeavyMnfc","a_OthService",3,5.2204269E+4
"sam","Oceania","c_HeavyMnfc","Oceania",1,1.0967898E+4
"sam","Oceania","c_HeavyMnfc","Oceania",2,1.0967892E+4
"sam","Oceania","c_HeavyMnfc","Oceania",3,1.6451839E+4
"sam","Oceania","c_HeavyMnfc","EastAsia",1,2.0899264E+4
"sam","Oceania","c_HeavyMnfc","EastAsia",2,2.0899271E+4
"sam","Oceania","c_HeavyMnfc","EastAsia",3,3.1348907E+4
"sam","Oceania","c_HeavyMnfc","SEAsia",1,1.1474974E+4
"sam","Oceania","c_HeavyMnfc","SEAsia",2,1.1474979E+4
"sam","Oceania","c_HeavyMnfc","SEAsia",3,1.7212469E+4
"sam","Oceania","c_HeavyMnfc","SouthAsia",1,4.7490493E+3
"sam","Oceania","c_HeavyMnfc","SouthAsia",2,4.7490353E+3
"sam","Oceania","c_HeavyMnfc","SouthAsia",3,7.1235530E+3
"sam","Oceania","c_HeavyMnfc","NAmerica",1,6.9178408E+3
"sam","Oceania","c_HeavyMnfc","NAmerica",2,6.9178381E+3
"sam","Oceania","c_HeavyMnfc","NAmerica",3,1.0376757E+4
"sam","Oceania","c_HeavyMnfc","LatinAmer",1,1.1184303E+3
"sam","Oceania","c_HeavyMnfc","LatinAmer",2,1.1184302E+3
"sam","Oceania","c_HeavyMnfc","LatinAmer",3,1.6776452E+3
"sam","Oceania","c_HeavyMnfc","EU_28",1,6.3314419E+3
"sam","Oceania","c_HeavyMnfc","EU_28",2,6.3314439E+3
"sam","Oceania","c_HeavyMnfc","EU_28",3,9.4971658E+3
"sam","Oceania","c_HeavyMnfc","MENA",1,1.6136975E+3
"sam","Oceania","c_HeavyMnfc","MENA",2,1.6136958E+3
"sam","Oceania","c_HeavyMnfc","MENA",3,2.4205437E+3
"sam","Oceania","c_HeavyMnfc","SSA",1,1.7678317E+3
"sam","Oceania","c_HeavyMnfc","SSA",2,1.7678318E+3
"sam","Oceania","c_HeavyMnfc","SSA",3,2.6517476E+3
"sam","Oceania","c_HeavyMnfc","RestofWorld",1,9.5511609E+2
"sam","Oceania","c_HeavyMnfc","RestofWorld",2,9.5511577E+2
"sam","Oceania","c_HeavyMnfc","RestofWorld",3,1.4326737E+3
"sam","Oceania","c_HeavyMnfc","hhd",1,3.5321840E+4
"sam","Oceania","c_HeavyMnfc","hhd",2,3.5321845E+4
"sam","Oceania","c_HeavyMnfc","hhd",3,5.2982767E+4
"sam","Oceania","c_HeavyMnfc","gov",1,6.2784305E+2
"sam","Oceania","c_HeavyMnfc","gov",2,6.2784304E+2
"sam","Oceania","c_HeavyMnfc","gov",3,9.4176456E+2
"sam","Oceania","c_HeavyMnfc","inv",1,5.4764240E+4
"sam","Oceania","c_HeavyMnfc","inv",2,5.4764235E+4
"sam","Oceania","c_HeavyMnfc","inv",3,8.2146352E+4
"sam","Oceania","c_Util_Cons","a_agricultur",1,2.6304777E+3
"sam","Oceania","c_Util_Cons","a_agricultur",2,2.6304796E+3
"sam","Oceania","c_Util_Cons","a_agricultur",3,3.9457194E+3
"sam","Oceania","c_Util_Cons","a_Extraction",1,1.2718293E+4
"sam","Oceania","c_Util_Cons","a_Extraction",2,1.2718296E+4
"sam","Oceania","c_Util_Cons","a_Extraction",3,1.9077444E+4
"sam","Oceania","c_Util_Cons","a_ProcFood",1,1.6963667E+3
"sam","Oceania","c_Util_Cons","a_ProcFood",2,1.6963671E+3
"sam","Oceania","c_Util_Cons","a_ProcFood",3,2.5445506E+3
"sam","Oceania","c_Util_Cons","a_TextWapp",1,2.0339852E+2
"sam","Oceania","c_Util_Cons","a_TextWapp",2,2.0339854E+2
"sam","Oceania","c_Util_Cons","a_TextWapp",3,3.0509782E+2
"sam","Oceania","c_Util_Cons","a_LightMnfc",1,2.4479221E+3
"sam","Oceania","c_Util_Cons","a_LightMnfc",2,2.4479224E+3
"sam","Oceania","c_Util_Cons","a_LightMnfc",3,3.6718836E+3
"sam","Oceania","c_Util_Cons","a_HeavyMnfc",1,1.3146687E+4
"sam","Oceania","c_Util_Cons","a_HeavyMnfc",2,1.3146687E+4
"sam","Oceania","c_Util_Cons","a_HeavyMnfc",3,1.9720031E+4
"sam","Oceania","c_Util_Cons","a_Util_Cons",1,9.7497350E+4
"sam","Oceania","c_Util_Cons","a_Util_Cons",2,9.7497353E+4
"sam","Oceania","c_Util_Cons","a_Util_Cons",3,1.4624603E+5
"sam","Oceania","c_Util_Cons","a_TransComm",1,1.7174432E+4
"sam","Oceania","c_Util_Cons","a_TransComm",2,1.7174436E+4
"sam","Oceania","c_Util_Cons","a_TransComm",3,2.5761653E+4
"sam","Oceania","c_Util_Cons","a_OthService",1,3.6038130E+4
"sam","Oceania","c_Util_Cons","a_OthService",2,3.6038134E+4
"sam","Oceania","c_Util_Cons","a_OthService",3,5.4057202E+4
"sam","Oceania","c_Util_Cons","Oceania",1,31.077251434
"sam","Oceania","c_Util_Cons","Oceania",2,31.077244262
"sam","Oceania","c_Util_Cons","Oceania",3,46.615866394
"sam","Oceania","c_Util_Cons","EastAsia",1,2.0100838E+2
"sam","Oceania","c_Util_Cons","EastAsia",2,2.0100836E+2
"sam","Oceania","c_Util_Cons","EastAsia",3,3.0151254E+2
"sam","Oceania","c_Util_Cons","SEAsia",1,1.0163419E+2
"sam","Oceania","c_Util_Cons","SEAsia",2,1.0163414E+2
"sam","Oceania","c_Util_Cons","SEAsia",3,1.5245120E+2
"sam","Oceania","c_Util_Cons","SouthAsia",1,11.619594574
"sam","Oceania","c_Util_Cons","SouthAsia",2,11.619590508
"sam","Oceania","c_Util_Cons","SouthAsia",3,17.429385763
"sam","Oceania","c_Util_Cons","NAmerica",1,79.400894165
"sam","Oceania","c_Util_Cons","NAmerica",2,79.400788407
"sam","Oceania","c_Util_Cons","NAmerica",3,1.1910118E+2
"sam","Oceania","c_Util_Cons","LatinAmer",1,49.840522766
"sam","Oceania","c_Util_Cons","LatinAmer",2,49.840504098
"sam","Oceania","c_Util_Cons","LatinAmer",3,74.760756150
"sam","Oceania","c_Util_Cons","EU_28",1,3.8387549E+2
"sam","Oceania","c_Util_Cons","EU_28",2,3.8387532E+2
"sam","Oceania","c_Util_Cons","EU_28",3,5.7581299E+2
"sam","Oceania","c_Util_Cons","MENA",1,1.2701823E+2
"sam","Oceania","c_Util_Cons","MENA",2,1.2701812E+2
"sam","Oceania","c_Util_Cons","MENA",3,1.9052718E+2
"sam","Oceania","c_Util_Cons","SSA",1,23.776044846
"sam","Oceania","c_Util_Cons","SSA",2,23.776124554
"sam","Oceania","c_Util_Cons","SSA",3,35.664186833
"sam","Oceania","c_Util_Cons","RestofWorld",1,78.748283386
"sam","Oceania","c_Util_Cons","RestofWorld",2,78.748256222
"sam","Oceania","c_Util_Cons","RestofWorld",3,1.1812238E+2
"sam","Oceania","c_Util_Cons","hhd",1,2.0234408E+4
"sam","Oceania","c_Util_Cons","hhd",2,2.0234411E+4
"sam","Oceania","c_Util_Cons","hhd",3,3.0351617E+4
"sam","Oceania","c_Util_Cons","gov",1,1.2365804E+3
"sam","Oceania","c_Util_Cons","gov",2,1.2365804E+3
"sam","Oceania","c_Util_Cons","gov",3,1.8548706E+3
"sam","Oceania","c_Util_Cons","inv",1,2.1213535E+5
"sam","Oceania","c_Util_Cons","inv",2,2.1213536E+5
"sam","Oceania","c_Util_Cons","inv",3,3.1820304E+5
"sam","Oceania","c_TransComm","a_agricultur",1,9.1614003E+3
"sam","Oceania","c_TransComm","a_agricultur",2,9.1614059E+3
"sam","Oceania","c_TransComm","a_agricultur",3,1.3742109E+4
"sam","Oceania","c_TransComm","a_Extraction",1,1.5585434E+4
"sam","Oceania","c_TransComm","a_Extraction",2,1.5585436E+4
"sam","Oceania","c_TransComm","a_Extraction",3,2.3378155E+4
"sam","Oceania","c_TransComm","a_ProcFood",1,1.5353607E+4
"sam","Oceania","c_TransComm","a_ProcFood",2,1.5353609E+4
"sam","Oceania","c_TransComm","a_ProcFood",3,2.3030413E+4
"sam","Oceania","c_TransComm","a_TextWapp",1,1.6318825E+3
"sam","Oceania","c_TransComm","a_TextWapp",2,1.6318825E+3
"sam","Oceania","c_TransComm","a_TextWapp",3,2.4478238E+3
"sam","Oceania","c_TransComm","a_LightMnfc",1,1.9885381E+4
"sam","Oceania","c_TransComm","a_LightMnfc",2,1.9885381E+4
"sam","Oceania","c_TransComm","a_LightMnfc",3,2.9828072E+4
"sam","Oceania","c_TransComm","a_HeavyMnfc",1,2.3578526E+4
"sam","Oceania","c_TransComm","a_HeavyMnfc",2,2.3578524E+4
"sam","Oceania","c_TransComm","a_HeavyMnfc",3,3.5367786E+4
"sam","Oceania","c_TransComm","a_Util_Cons",1,3.0232331E+4
"sam","Oceania","c_TransComm","a_Util_Cons",2,3.0232329E+4
"sam","Oceania","c_TransComm","a_Util_Cons",3,4.5348494E+4
"sam","Oceania","c_TransComm","a_TransComm",1,8.4359656E+4
"sam","Oceania","c_TransComm","a_TransComm",2,8.4359666E+4
"sam","Oceania","c_TransComm","a_TransComm",3,1.2653950E+5
"sam","Oceania","c_TransComm","a_OthService",1,8.9341462E+4
"sam","Oceania","c_TransComm","a_OthService",2,8.9341464E+4
"sam","Oceania","c_TransComm","a_OthService",3,1.3401220E+5
"sam","Oceania","c_TransComm","Oceania",1,2.1696165E+3
"sam","Oceania","c_TransComm","Oceania",2,2.1696165E+3
"sam","Oceania","c_TransComm","Oceania",3,3.2544247E+3
"sam","Oceania","c_TransComm","EastAsia",1,6.5393389E+3
"sam","Oceania","c_TransComm","EastAsia",2,6.5393382E+3
"sam","Oceania","c_TransComm","EastAsia",3,9.8090074E+3
"sam","Oceania","c_TransComm","SEAsia",1,1.5626003E+3
"sam","Oceania","c_TransComm","SEAsia",2,1.5626000E+3
"sam","Oceania","c_TransComm","SEAsia",3,2.3439000E+3
"sam","Oceania","c_TransComm","SouthAsia",1,3.4839648E+2
"sam","Oceania","c_TransComm","SouthAsia",2,3.4839647E+2
"sam","Oceania","c_TransComm","SouthAsia",3,5.2259471E+2
"sam","Oceania","c_TransComm","NAmerica",1,4.4472993E+3
"sam","Oceania","c_TransComm","NAmerica",2,4.4472980E+3
"sam","Oceania","c_TransComm","NAmerica",3,6.6709470E+3
"sam","Oceania","c_TransComm","LatinAmer",1,7.5163782E+2
"sam","Oceania","c_TransComm","LatinAmer",2,7.5163783E+2
"sam","Oceania","c_TransComm","LatinAmer",3,1.1274567E+3
"sam","Oceania","c_TransComm","EU_28",1,7.1749946E+3
"sam","Oceania","c_TransComm","EU_28",2,7.1749957E+3
"sam","Oceania","c_TransComm","EU_28",3,1.0762493E+4
"sam","Oceania","c_TransComm","MENA",1,1.6831465E+3
"sam","Oceania","c_TransComm","MENA",2,1.6831478E+3
"sam","Oceania","c_TransComm","MENA",3,2.5247216E+3
"sam","Oceania","c_TransComm","SSA",1,5.5361780E+2
"sam","Oceania","c_TransComm","SSA",2,5.5361713E+2
"sam","Oceania","c_TransComm","SSA",3,8.3042570E+2
"sam","Oceania","c_TransComm","RestofWorld",1,7.1423663E+2
"sam","Oceania","c_TransComm","RestofWorld",2,7.1423663E+2
"sam","Oceania","c_TransComm","RestofWorld",3,1.0713549E+3
"sam","Oceania","c_TransComm","hhd",1,2.4457978E+5
"sam","Oceania","c_TransComm","hhd",2,2.4457981E+5
"sam","Oceania","c_TransComm","hhd",3,3.6686971E+5
"sam","Oceania","c_TransComm","gov",1,1.5703844E+4
"sam","Oceania","c_TransComm","gov",2,1.5703844E+4
"sam","Oceania","c_TransComm","gov",3,2.3555766E+4
"sam","Oceania","c_TransComm","inv",1,2.3978902E+4
"sam","Oceania","c_TransComm","inv",2,2.3978901E+4
"sam","Oceania","c_TransComm","inv",3,3.5968351E+4
"sam","Oceania","c_TransComm","tmg",1,4.1069258E+3
"sam","Oceania","c_TransComm","tmg",2,4.1069276E+3
"sam","Oceania","c_TransComm","tmg",3,6.1603914E+3
"sam","Oceania","c_OthService","a_agricultur",1,1.1835152E+4
"sam","Oceania","c_OthService","a_agricultur",2,1.1835161E+4
"sam","Oceania","c_OthService","a_agricultur",3,1.7752741E+4
"sam","Oceania","c_OthService","a_Extraction",1,2.7021450E+4
"sam","Oceania","c_OthService","a_Extraction",2,2.7021456E+4
"sam","Oceania","c_OthService","a_Extraction",3,4.0532184E+4
"sam","Oceania","c_OthService","a_ProcFood",1,8.9080513E+3
"sam","Oceania","c_OthService","a_ProcFood",2,8.9080533E+3
"sam","Oceania","c_OthService","a_ProcFood",3,1.3362080E+4
"sam","Oceania","c_OthService","a_TextWapp",1,1.0044144E+3
"sam","Oceania","c_OthService","a_TextWapp",2,1.0044145E+3
"sam","Oceania","c_OthService","a_TextWapp",3,1.5066218E+3
"sam","Oceania","c_OthService","a_LightMnfc",1,1.5009616E+4
"sam","Oceania","c_OthService","a_LightMnfc",2,1.5009618E+4
"sam","Oceania","c_OthService","a_LightMnfc",3,2.2514427E+4
"sam","Oceania","c_OthService","a_HeavyMnfc",1,1.7307820E+4
"sam","Oceania","c_OthService","a_HeavyMnfc",2,1.7307820E+4
"sam","Oceania","c_OthService","a_HeavyMnfc",3,2.5961730E+4
"sam","Oceania","c_OthService","a_Util_Cons",1,6.3567608E+4
"sam","Oceania","c_OthService","a_Util_Cons",2,6.3567610E+4
"sam","Oceania","c_OthService","a_Util_Cons",3,9.5351415E+4
"sam","Oceania","c_OthService","a_TransComm",1,1.0092822E+5
"sam","Oceania","c_OthService","a_TransComm",2,1.0092824E+5
"sam","Oceania","c_OthService","a_TransComm",3,1.5139236E+5
"sam","Oceania","c_OthService","a_OthService",1,2.9107502E+5
"sam","Oceania","c_OthService","a_OthService",2,2.9107505E+5
"sam","Oceania","c_OthService","a_OthService",3,4.3661258E+5
"sam","Oceania","c_OthService","Oceania",1,2.2839326E+3
"sam","Oceania","c_OthService","Oceania",2,2.2839318E+3
"sam","Oceania","c_OthService","Oceania",3,3.4258977E+3
"sam","Oceania","c_OthService","EastAsia",1,6.4011079E+3
"sam","Oceania","c_OthService","EastAsia",2,6.4011057E+3
"sam","Oceania","c_OthService","EastAsia",3,9.6016586E+3
"sam","Oceania","c_OthService","SEAsia",1,2.1279861E+3
"sam","Oceania","c_OthService","SEAsia",2,2.1279849E+3
"sam","Oceania","c_OthService","SEAsia",3,3.1919773E+3
"sam","Oceania","c_OthService","SouthAsia",1,5.7327362E+2
"sam","Oceania","c_OthService","SouthAsia",2,5.7327348E+2
"sam","Oceania","c_OthService","SouthAsia",3,8.5991022E+2
"sam","Oceania","c_OthService","NAmerica",1,5.6522339E+3
"sam","Oceania","c_OthService","NAmerica",2,5.6522297E+3
"sam","Oceania","c_OthService","NAmerica",3,8.4783445E+3
"sam","Oceania","c_OthService","LatinAmer",1,7.8619763E+2
"sam","Oceania","c_OthService","LatinAmer",2,7.8619730E+2
"sam","Oceania","c_OthService","LatinAmer",3,1.1792959E+3
"sam","Oceania","c_OthService","EU_28",1,7.7808027E+3
"sam","Oceania","c_OthService","EU_28",2,7.7807995E+3
"sam","Oceania","c_OthService","EU_28",3,1.1671199E+4
"sam","Oceania","c_OthService","MENA",1,2.2936643E+3
"sam","Oceania","c_OthService","MENA",2,2.2936622E+3
"sam","Oceania","c_OthService","MENA",3,3.4404934E+3
"sam","Oceania","c_OthService","SSA",1,6.5932977E+2
"sam","Oceania","c_OthService","SSA",2,6.5932897E+2
"sam","Oceania","c_OthService","SSA",3,9.8899345E+2
"sam","Oceania","c_OthService","RestofWorld",1,8.4181049E+2
"sam","Oceania","c_OthService","RestofWorld",2,8.4181014E+2
"sam","Oceania","c_OthService","RestofWorld",3,1.2627152E+3
"sam","Oceania","c_OthService","hhd",1,3.8222583E+5
"sam","Oceania","c_OthService","hhd",2,3.8222589E+5
"sam","Oceania","c_OthService","hhd",3,5.7333883E+5
"sam","Oceania","c_OthService","gov",1,2.6715622E+5
"sam","Oceania","c_OthService","gov",2,2.6715622E+5
"sam","Oceania","c_OthService","gov",3,4.0073432E+5
"sam","Oceania","c_OthService","inv",1,4.8766316E+4
"sam","Oceania","c_OthService","inv",2,4.8766319E+4
"sam","Oceania","c_OthService","inv",3,7.3149478E+4
"sam","Oceania","Oceania","c_Crops",1,9.9210706E+2
"sam","Oceania","Oceania","c_Crops",2,9.9210731E+2
"sam","Oceania","Oceania","c_Crops",3,1.4881610E+3
"sam","Oceania","Oceania","c_MeatLstk",1,6.4385654E+2
"sam","Oceania","Oceania","c_MeatLstk",2,6.4385337E+2
"sam","Oceania","Oceania","c_MeatLstk",3,9.6578005E+2
"sam","Oceania","Oceania","c_Extraction",1,1.2896315E+3
"sam","Oceania","Oceania","c_Extraction",2,1.2896303E+3
"sam","Oceania","Oceania","c_Extraction",3,1.9344455E+3
"sam","Oceania","Oceania","c_ProcFood",1,3.9182856E+3
"sam","Oceania","Oceania","c_ProcFood",2,3.9182872E+3
"sam","Oceania","Oceania","c_ProcFood",3,5.8774307E+3
"sam","Oceania","Oceania","c_TextWapp",1,6.5989270E+2
"sam","Oceania","Oceania","c_TextWapp",2,6.5989249E+2
"sam","Oceania","Oceania","c_TextWapp",3,9.8983874E+2
"sam","Oceania","Oceania","c_LightMnfc",1,3.9220471E+3
"sam","Oceania","Oceania","c_LightMnfc",2,3.9220459E+3
"sam","Oceania","Oceania","c_LightMnfc",3,5.8830689E+3
"sam","Oceania","Oceania","c_HeavyMnfc",1,1.1389558E+4
"sam","Oceania","Oceania","c_HeavyMnfc",2,1.1389551E+4
"sam","Oceania","Oceania","c_HeavyMnfc",3,1.7084327E+4
"sam","Oceania","Oceania","c_Util_Cons",1,31.077251434
"sam","Oceania","Oceania","c_Util_Cons",2,31.077244262
"sam","Oceania","Oceania","c_Util_Cons",3,46.615866394
"sam","Oceania","Oceania","c_TransComm",1,2.1696165E+3
"sam","Oceania","Oceania","c_TransComm",2,2.1696165E+3
"sam","Oceania","Oceania","c_TransComm",3,3.2544247E+3
"sam","Oceania","Oceania","c_OthService",1,2.2839326E+3
"sam","Oceania","Oceania","c_OthService",2,2.2839318E+3
"sam","Oceania","Oceania","c_OthService",3,3.4258977E+3
"sam","Oceania","Oceania","bop",1,2.5968956E+4
"sam","Oceania","Oceania","bop",2,2.5968946E+4
"sam","Oceania","Oceania","bop",3,3.8953418E+4
"sam","Oceania","EastAsia","c_Crops",1,1.5239697E+2
"sam","Oceania","EastAsia","c_Crops",2,1.5239680E+2
"sam","Oceania","EastAsia","c_Crops",3,2.2859520E+2
"sam","Oceania","EastAsia","c_MeatLstk",1,45.421785355
"sam","Oceania","EastAsia","c_MeatLstk",2,45.421829902
"sam","Oceania","EastAsia","c_MeatLstk",3,68.132744824
"sam","Oceania","EastAsia","c_Extraction",1,1.9346245E+3
"sam","Oceania","EastAsia","c_Extraction",2,1.9346234E+3
"sam","Oceania","EastAsia","c_Extraction",3,2.9019351E+3
"sam","Oceania","EastAsia","c_ProcFood",1,1.6366813E+3
"sam","Oceania","EastAsia","c_ProcFood",2,1.6366810E+3
"sam","Oceania","EastAsia","c_ProcFood",3,2.4550216E+3
"sam","Oceania","EastAsia","c_TextWapp",1,6.4220759E+3
"sam","Oceania","EastAsia","c_TextWapp",2,6.4220786E+3
"sam","Oceania","EastAsia","c_TextWapp",3,9.6331180E+3
"sam","Oceania","EastAsia","c_LightMnfc",1,3.7094672E+4
"sam","Oceania","EastAsia","c_LightMnfc",2,3.7094661E+4
"sam","Oceania","EastAsia","c_LightMnfc",3,5.5641992E+4
"sam","Oceania","EastAsia","c_HeavyMnfc",1,4.9565971E+4
"sam","Oceania","EastAsia","c_HeavyMnfc",2,4.9565968E+4
"sam","Oceania","EastAsia","c_HeavyMnfc",3,7.4348953E+4
"sam","Oceania","EastAsia","c_Util_Cons",1,3.6609476E+2
"sam","Oceania","EastAsia","c_Util_Cons",2,3.6609477E+2
"sam","Oceania","EastAsia","c_Util_Cons",3,5.4914215E+2
"sam","Oceania","EastAsia","c_TransComm",1,4.2121807E+3
"sam","Oceania","EastAsia","c_TransComm",2,4.2121804E+3
"sam","Oceania","EastAsia","c_TransComm",3,6.3182706E+3
"sam","Oceania","EastAsia","c_OthService",1,2.6612195E+3
"sam","Oceania","EastAsia","c_OthService",2,2.6612191E+3
"sam","Oceania","EastAsia","c_OthService",3,3.9918287E+3
"sam","Oceania","EastAsia","bop",1,1.7453652E+5
"sam","Oceania","EastAsia","bop",2,1.7453651E+5
"sam","Oceania","EastAsia","bop",3,2.6180477E+5
"sam","Oceania","SEAsia","c_Crops",1,5.9446088E+2
"sam","Oceania","SEAsia","c_Crops",2,5.9446082E+2
"sam","Oceania","SEAsia","c_Crops",3,8.9169122E+2
"sam","Oceania","SEAsia","c_MeatLstk",1,17.267159879
"sam","Oceania","SEAsia","c_MeatLstk",2,17.267192414
"sam","Oceania","SEAsia","c_MeatLstk",3,25.900788611
"sam","Oceania","SEAsia","c_Extraction",1,7.5271300E+3
"sam","Oceania","SEAsia","c_Extraction",2,7.5271429E+3
"sam","Oceania","SEAsia","c_Extraction",3,1.1290714E+4
"sam","Oceania","SEAsia","c_ProcFood",1,2.7150750E+3
"sam","Oceania","SEAsia","c_ProcFood",2,2.7150757E+3
"sam","Oceania","SEAsia","c_ProcFood",3,4.0726135E+3
"sam","Oceania","SEAsia","c_TextWapp",1,6.2403497E+2
"sam","Oceania","SEAsia","c_TextWapp",2,6.2403590E+2
"sam","Oceania","SEAsia","c_TextWapp",3,9.3605385E+2
"sam","Oceania","SEAsia","c_LightMnfc",1,8.6872947E+3
"sam","Oceania","SEAsia","c_LightMnfc",2,8.6872956E+3
"sam","Oceania","SEAsia","c_LightMnfc",3,1.3030943E+4
"sam","Oceania","SEAsia","c_HeavyMnfc",1,2.4298849E+4
"sam","Oceania","SEAsia","c_HeavyMnfc",2,2.4298856E+4
"sam","Oceania","SEAsia","c_HeavyMnfc",3,3.6448284E+4
"sam","Oceania","SEAsia","c_Util_Cons",1,97.431953430
"sam","Oceania","SEAsia","c_Util_Cons",2,97.431998547
"sam","Oceania","SEAsia","c_Util_Cons",3,1.4614800E+2
"sam","Oceania","SEAsia","c_TransComm",1,2.0048364E+3
"sam","Oceania","SEAsia","c_TransComm",2,2.0048369E+3
"sam","Oceania","SEAsia","c_TransComm",3,3.0072554E+3
"sam","Oceania","SEAsia","c_OthService",1,2.3753877E+3
"sam","Oceania","SEAsia","c_OthService",2,2.3753881E+3
"sam","Oceania","SEAsia","c_OthService",3,3.5630821E+3
"sam","Oceania","SEAsia","bop",1,3.1063616E+4
"sam","Oceania","SEAsia","bop",2,3.1063601E+4
"sam","Oceania","SEAsia","bop",3,4.6595402E+4
"sam","Oceania","SouthAsia","c_Crops",1,1.9675979E+2
"sam","Oceania","SouthAsia","c_Crops",2,1.9675994E+2
"sam","Oceania","SouthAsia","c_Crops",3,2.9513991E+2
"sam","Oceania","SouthAsia","c_MeatLstk",1,6.177581087
"sam","Oceania","SouthAsia","c_MeatLstk",2,6.177588124
"sam","Oceania","SouthAsia","c_MeatLstk",3,9.266382182
"sam","Oceania","SouthAsia","c_Extraction",1,42.386682510
"sam","Oceania","SouthAsia","c_Extraction",2,42.386706675
"sam","Oceania","SouthAsia","c_Extraction",3,63.580060012
"sam","Oceania","SouthAsia","c_ProcFood",1,2.0151516E+2
"sam","Oceania","SouthAsia","c_ProcFood",2,2.0151503E+2
"sam","Oceania","SouthAsia","c_ProcFood",3,3.0227254E+2
"sam","Oceania","SouthAsia","c_TextWapp",1,9.4687597E+2
"sam","Oceania","SouthAsia","c_TextWapp",2,9.4687628E+2
"sam","Oceania","SouthAsia","c_TextWapp",3,1.4203144E+3
"sam","Oceania","SouthAsia","c_LightMnfc",1,8.8772504E+2
"sam","Oceania","SouthAsia","c_LightMnfc",2,8.8772464E+2
"sam","Oceania","SouthAsia","c_LightMnfc",3,1.3315870E+3
